"","Genome","Response"
"2668","2865347724",0
"2669","2609460330",0
"2670","2865192396",0
"2671","2821251827",0
"2672","2706794657",0
"2673","2545555864",0
"2674","2871780381",0
"2675","2645727719",0
"2676","2856852935",0
"2677","2865543863",0
"2678","2865376297",0
"2679","2681813036",0
"2680","2775507220",0
"2681","2687453416",0
"2682","2775507221",0
"2683","645058739",0
"2684","2563366550",0
"2685","2865380423",0
"2686","2617271075",0
"2687","2875591110",0
"2688","2856244778",0
"2689","2600255158",0
"2690","2690315792",0
"2691","2636415843",0
"2692","2865389921",0
"2693","2865573456",0
"2694","647000278",0
"2695","2865418304",0
"2696","2728369596",0
"2697","2865585367",0
"2698","2862123791",0
"2699","2865429847",0
"2700","2865591264",0
"2701","2923412827",0
"2702","2551306423",0
"2703","2600254956",0
"2704","2869221657",0
"2705","2865439911",0
"2706","2519103087",0
"2707","2869196048",0
"2708","2619619252",0
"2709","2865445953",0
"2710","639633044",0
"2711","2811995252",0
"2712","2754412936",0
"2713","646564519",0
"2714","2738541330",0
"2715","646564553",0
"2716","2585428149",0
"2717","2675903698",0
"2718","647000282",0
"2719","2561511236",0
"2720","2512047064",0
"2721","2851289622",0
"2722","2523231014",0
"2723","2874740507",0
"2724","2681812810",0
"2725","2869626849",0
"2726","649633071",0
"2727","2558860179",0
"2728","2574179742",0
"2729","2576861462",0
"2730","2519899818",0
"2731","637000174",0
"2732","2636415531",0
"2733","2859440308",0
"2734","2561511076",0
"2735","2851291046",0
"2736","2561511074",0
"2737","644736392",0
"2738","2545824614",0
"2739","646564554",0
"2740","2627854156",0
"2741","2556921632",0
"2742","2556921631",0
"2743","2561511083",0
"2744","650377959",0
"2745","2651869769",0
"2746","2847356762",0
"2747","638341133",0
"2748","2556921629",0
"2749","646311946",0
"2750","637000179",0
"2751","2519899697",0
"2752","2599185247",0
"2753","2540341221",0
"2754","2561511077",0
"2755","2513237307",0
"2756","649633074",0
"2757","2563366546",0
"2758","2630968951",0
"2759","2574179741",0
"2760","637000180",0
"2761","2558309109",0
"2762","2690315627",0
"2763","2563367049",0
"2764","637000181",0
"2765","2565956532",0
"2766","2523533589",0
"2767","2814123101",0
"2768","2563366544",0
"2769","648231715",0
"2770","2561511078",0
"2771","2511231058",0
"2772","2534682365",0
"2773","2561511095",0
"2774","2556921098",0
"2775","2599185326",0
"2776","2627853883",0
"2777","2773857805",0
"2778","2556921633",0
"2779","2582581322",0
"2780","2838958572",0
"2781","2838948833",0
"2782","2521172697",0
"2783","2619619029",0
"2784","2524614512",0
"2785","644736393",0
"2786","2636416005",0
"2787","2833868136",0
"2788","642555142",0
"2789","2889473178",0
"2790","2531839261",0
"2791","2554235483",0
"2792","2554235476",0
"2793","2531839260",0
"2794","646564555",0
"2795","2554235488",0
"2796","2554235484",0
"2797","2529293001",0
"2798","2537562080",0
"2799","2639762573",0
"2800","2554235502",0
"2801","2811995171",0
"2802","2554235477",0
"2803","2554235493",0
"2804","2506520044",0
"2805","2740891997",0
"2806","2529293002",0
"2807","2540341082",0
"2808","637000187",0
"2809","2554235474",0
"2810","2617270925",0
"2811","2554235497",0
"2812","2636416021",0
"2813","2529293211",0
"2814","2617271265",0
"2815","2896579436",0
"2816","2877225389",0
"2817","2814123399",0
"2818","2831695663",0
"2819","2675903696",0
"2820","2877235250",0
"2821","2770939566",0
"2822","2916530015",0
"2823","2609460158",0
"2824","651324075",0
"2825","2874897852",0
"2826","645058748",0
"2827","2877215797",0
"2828","2869912574",0
"2829","644736395",0
"2830","637000191",0
"2831","2870870664",0
"2832","2856487714",0
"2833","2857419370",0
"2834","2523231050",0
"2835","2795385463",0
"2836","2508501043",0
"2837","637000096",0
"2838","2513020036",0
"2839","637000193",0
"2840","651324076",0
"2841","651324018",0
"2842","637000194",0
"2843","637000197",0
"2844","2585427612",0
"2845","2731957723",0
"2846","2731957722",0
"2847","2770939659",0
"2848","2731957726",0
"2849","2563367077",0
"2850","2856118032",0
"2851","2551306180",0
"2852","2902498892",0
"2853","2713896925",0
"2854","2731957732",0
"2855","2731957731",0
"2856","2627854286",0
"2857","2900422556",0
"2858","2770939491",0
"2859","2681812981",0
"2860","2563367078",0
"2861","2731957737",0
"2862","2770939516",0
"2863","2551306155",0
"2864","2731957739",0
"2865","2808606754",0
"2866","2731957747",0
"2867","2731957745",0
"2868","2731957749",0
"2869","2551306162",0
"2870","2731957751",0
"2871","2900361746",0
"2872","2524614663",0
"2873","2833977688",0
"2874","2841404167",0
"2875","2751185838",0
"2876","2523533541",0
"2877","2524614651",0
"2878","2734481948",0
"2879","2923421364",0
"2880","2844814621",0
"2881","2831307866",0
"2882","2893560988",0
"2883","2734481967",0
"2884","2893566641",0
"2885","2866221110",0
"2886","2687453782",0
"2887","2617270786",0
"2888","2856493217",0
"2889","2551306665",0
"2890","2551306677",0
"2891","2551306672",0
"2892","2551306678",0
"2893","2852736999",0
"2894","646564557",0
"2895","2554235030",0
"2896","2773857897",0
"2897","2554235470",0
"2898","2554235027",0
"2899","2551306680",0
"2900","2554235034",0
"2901","2856454764",0
"2902","2554235031",0
"2903","2554235032",0
"2904","2551306679",0
"2905","2554235028",0
"2906","2554235029",0
"2907","2551306681",0
"2908","2873337989",0
"2909","2873472684",0
"2910","2775506921",0
"2911","2827618455",0
"2912","2775506922",0
"2913","651716968",0
"2914","2808606959",0
"2915","2599185218",0
"2916","2870517152",0
"2917","2870609773",0
"2918","2523533537",0
"2919","2829922874",0
"2920","2775506978",0
"2921","2829799810",0
"2922","651324078",0
"2923","2921275117",0
"2924","2675903438",0
"2925","2802429663",0
"2926","2593339287",0
"2927","2883545381",0
"2928","2788500143",0
"2929","2506520053",0
"2930","637000201",0
"2931","2556921010",0
"2932","2675903151",0
"2933","2523231065",0
"2934","2724679804",0
"2935","2556921622",0
"2936","645058765",0
"2937","2854911287",0
"2938","2830083187",0
"2939","2854869019",0
"2940","2854902268",0
"2941","2510461047",0
"2942","2512564006",0
"2943","2597489884",0
"2944","2515154139",0
"2945","2833465287",0
"2946","2892702859",0
"2947","2893546927",0
"2948","2751185722",0
"2949","2708742390",0
"2950","2681813515",0
"2951","2528311093",0
"2952","2574179706",0
"2953","2515154022",0
"2954","2576861421",0
"2955","2545824540",0
"2956","2923489329",0
"2957","648028047",0
"2958","641522643",0
"2959","2770939645",0
"2960","2516493023",0
"2961","2861591105",0
"2962","2841071530",0
"2963","2814123446",0
"2964","2818991433",0
"2965","2891388395",0
"2966","2775506838",0
"2967","2671180222",0
"2968","2551306563",0
"2969","2770939614",0
"2970","2713896874",0
"2971","2893582668",0
"2972","2918346339",0
"2973","2734481943",0
"2974","2524614879",0
"2975","2827179085",0
"2976","2916373010",0
"2977","2744054795",0
"2978","2770939580",0
"2979","2630968594",0
"2980","2928301709",0
"2981","2770939575",0
"2982","2600255075",0
"2983","648276707",0
"2984","2636415532",0
"2985","2839866320",0
"2986","2926669167",0
"2987","2904143049",0
"2988","2687453498",0
"2989","2571042143",0
"2990","2773857839",0
"2991","2913370050",0
"2992","2849099867",0
"2993","2744054792",0
"2994","2517572189",0
"2995","2675903031",0
"2996","2824364704",0
"2997","2547132099",0
"2998","2537561634",0
"2999","2824357598",0
"3000","2576861424",0
"3001","2517572150",0
"3002","2639763138",0
"3003","2524614883",0
"3004","2907177790",0
"3005","2913360750",0
"3006","2617271335",0
"3007","2571042588",0
"3008","2918409668",0
"3009","2821582892",0
"3010","2537561926",0
"3011","2918371629",0
"3012","2918367102",0
"3013","2923482298",0
"3014","2501025505",0
"3015","2588253738",0
"3016","649633080",0
"3017","2770939604",0
"3018","2524023162",0
"3019","2802429553",0
"3020","2751185664",0
"3021","2814123165",0
"3022","2576861011",0
"3023","2791355168",0
"3024","2791355156",0
"3025","2791355165",0
"3026","2791355166",0
"3027","2876601092",0
"3028","2791355159",0
"3029","2910425090",0
"3030","2871765707",0
"3031","2802429621",0
"3032","2600255084",0
"3033","2844050306",0
"3034","2588254267",0
"3035","2802428855",0
"3036","2832979616",0
"3037","2541047518",0
"3038","2636415977",0
"3039","2617270733",0
"3040","2547132467",0
"3041","2615840720",0
"3042","2597490357",0
"3043","2772190981",0
"3044","2695420926",0
"3045","2713897089",0
"3046","2568526004",0
"3047","2671180369",0
"3048","2770939501",0
"3049","2861602684",0
"3050","2887752426",0
"3051","2513237204",0
"3052","649989980",0
"3053","2503904012",0
"3054","2585427596",0
"3055","641380421",0
"3056","2871322674",0
"3057","647000288",0
"3058","2684623041",0
"3059","2858524007",0
"3060","2869029176",0
"3061","2568526008",0
"3062","2523533522",0
"3063","2784746777",0
"3064","2784746786",0
"3065","2926546190",0
"3066","2627854199",0
"3067","2882508247",0
"3068","2740892408",0
"3069","2740892410",0
"3070","2868927477",0
"3071","2740892407",0
"3072","2630968602",0
"3073","2868941310",0
"3074","2855181498",0
"3075","2871245072",0
"3076","2773857957",0
"3077","2882093621",0
"3078","649989981",0
"3079","2660237910",0
"3080","2675903387",0
"3081","2663762931",0
"3082","2806310833",0
"3083","2775507230",0
"3084","2660238327",0
"3085","2622736459",0
"3086","2622736434",0
"3087","2593339302",0
"3088","644736398",0
"3089","2791355090",0
"3090","649633082",0
"3091","2622736524",0
"3092","2671180221",0
"3093","2910227858",0
"3094","2721755701",0
"3095","637000204",0
"3096","639633050",0
"3097","637000205",0
"3098","642555146",0
"3099","2936230654",0
"3100","2889842500",0
"3101","640427128",0
"3102","2634166305",0
"3103","2503982046",0
"3104","2808606684",0
"3105","2840847127",0
"3106","2928399207",0
"3107","2834194177",0
"3108","2837383163",0
"3109","648276712",0
"3110","2593339281",0
"3111","2828614168",0
"3112","641228500",0
"3113","2515154118",0
"3114","2531839420",0
"3115","2756170237",0
"3116","2690315804",0
"3117","2887118680",0
"3118","2871188807",0
"3119","2868861791",0
"3120","2878592099",0
"3121","2900322015",0
"3122","2671180066",0
"3123","2751185733",0
"3124","2806310509",0
"3125","2802429686",0
"3126","2861520306",0
"3127","2579779151",0
"3128","638154512",0
"3129","2795386136",0
"3130","646311948",0
"3131","2675903545",0
"3132","2675903691",0
"3133","649633083",0
"3134","646564559",0
"3135","640963032",0
"3136","2700988610",0
"3137","2770939644",0
"3138","2775507277",0
"3139","2687453186",0
"3140","2928307406",0
"3141","2563366716",0
"3142","2856635278",0
"3143","2781126045",0
"3144","2744054812",0
"3145","2895256602",0
"3146","2693430036",0
"3147","2839188362",0
"3148","2897653615",0
"3149","2895249441",0
"3150","2788500510",0
"3151","638341152",0
"3152","2895253024",0
"3153","2772190739",0
"3154","2772190760",0
"3155","2808606701",0
"3156","2675903126",0
"3157","2639762516",0
"3158","2517572181",0
"3159","2773857926",0
"3160","2808606694",0
"3161","2634166443",0
"3162","2590828818",0
"3163","2645728114",0
"3164","2844340359",0
"3165","2574179738",0
"3166","2687453598",0
"3167","2608642177",0
"3168","2681812934",0
"3169","2627854003",0
"3170","2630968890",0
"3171","2834962495",0
"3172","2866993168",0
"3173","2751185752",0
"3174","2839482000",0
"3175","2504756018",0
"3176","2585428082",0
"3177","2814123398",0
"3178","2558860281",0
"3179","2582581320",0
"3180","2585428092",0
"3181","643886148",0
"3182","642555148",0
"3183","2515154110",0
"3184","2814123385",0
"3185","2814123386",0
"3186","2602042030",0
"3187","2596583537",0
"3188","2596583529",0
"3189","2596583604",0
"3190","2596583595",0
"3191","2770939488",0
"3192","2865233180",0
"3193","2585427562",0
"3194","2596583569",0
"3195","2827231811",0
"3196","2526164514",0
"3197","2585427893",0
"3198","645951825",0
"3199","647000292",0
"3200","2556921667",0
"3201","648276714",0
"3202","649989986",0
"3203","647000293",0
"3204","2562617166",0
"3205","2585427894",0
"3206","651324087",0
"3207","2906457805",0
"3208","2871815117",0
"3209","2585427897",0
"3210","2903615608",0
"3211","2588253915",0
"3212","648276716",0
"3213","648028051",0
"3214","649989987",0
"3215","2503754046",0
"3216","651324089",0
"3217","649989988",0
"3218","2579778709",0
"3219","2585428083",0
"3220","651324090",0
"3221","2596583684",0
"3222","649989989",0
"3223","2585427909",0
"3224","2513237318",0
"3225","645951840",0
"3226","2600255039",0
"3227","2585427910",0
"3228","2802429456",0
"3229","2507525000",0
"3230","2820964733",0
"3231","2574180451",0
"3232","2524614803",0
"3233","2513237117",0
"3234","2619619216",0
"3235","2518285596",0
"3236","2627853667",0
"3237","649633084",0
"3238","2602041680",0
"3239","2523533551",0
"3240","2523231069",0
"3241","2627853595",0
"3242","2814123534",0
"3243","2574179702",0
"3244","2523533555",0
"3245","2602042026",0
"3246","2585428088",0
"3247","2634166332",0
"3248","2599185173",0
"3249","2574180451",0
"3250","2590828807",0
"3251","2588253518",0
"3252","2596583700",0
"3253","2502376840",0
"3254","2597490370",0
"3255","2599185206",0
"3256","2561511080",0
"3257","643886024",0
"3258","2791354883",0
"3259","2858358578",0
"3260","642979317",0
"3261","2802429662",0
"3262","642979318",0
"3263","2756170245",0
"3264","643348509",0
"3265","2634166282",0
"3266","650377905",0
"3267","2648501281",0
"3268","2847759026",0
"3269","2541047157",0
"3270","2599185267",0
"3271","2627854061",0
"3272","2627853893",0
"3273","2548876785",0
"3274","2728369620",0
"3275","2519899641",0
"3276","2751185891",0
"3277","2541047006",0
"3278","2541047161",0
"3279","2695420353",0
"3280","2596583532",0
"3281","2585428087",0
"3282","2824195264",0
"3283","649633037",0
"3284","2571042916",0
"3285","2784746795",0
"3286","2515154157",0
"3287","2540341170",0
"3288","2775506867",0
"3289","2899427287",0
"3290","2831500320",0
"3291","2923410811",0
"3292","2893672949",0
"3293","2667527847",0
"3294","2687453785",0
"3295","2667527430",0
"3296","2648501814",0
"3297","2875542621",0
"3298","2667527209",0
"3299","2969343799",0
"3300","2713897228",0
"3301","2969338297",0
"3302","2917106160",0
"3303","2671180035",0
"3304","2663763376",0
"3305","2663762783",0
"3306","2639762561",0
"3307","2969310526",0
"3308","2667527233",0
"3309","2713896865",0
"3310","2582581522",0
"3311","2969229168",0
"3312","2639762632",0
"3313","2700989495",0
"3314","2639762757",0
"3315","2627854291",0
"3316","2671180038",0
"3317","2852158739",0
"3318","2522572182",0
"3319","2856837300",0
"3320","2734481963",0
"3321","651053061",0
"3322","2806310577",0
"3323","2667527404",0
"3324","2734481945",0
"3325","2700988696",0
"3326","2832360450",0
"3327","2791355055",0
"3328","641228511",0
"3329","2565956526",0
"3330","2791355052",0
"3331","2503508007",0
"3332","2861528275",0
"3333","2756170258",0
"3334","2531839497",0
"3335","2757320576",0
"3336","2518645613",0
"3337","2528311092",0
"3338","2901228672",0
"3339","2839712622",0
"3340","2891648259",0
"3341","2891687248",0
"3342","2839756524",0
"3343","2756170261",0
"3344","2891629496",0
"3345","638154513",0
"3346","639633053",0
"3347","638154514",0
"3348","638154515",0
"3349","2923400019",0
"3350","2728369542",0
"3351","2505679005",0
"3352","2724679791",0
"3353","2818991314",0
"3354","2843294501",0
"3355","2786546755",0
"3356","644736347",0
"3357","2814123535",0
"3358","2811994875",0
"3359","2791355017",0
"3360","2900298894",0
"3361","2840627797",0
"3362","2524023208",0
"3363","2868629091",0
"3364","641228502",0
"3365","2806310738",0
"3366","640427137",0
"3367","2585427634",0
"3368","2515154134",0
"3369","2513237159",0
"3370","2615840609",0
"3371","2738541312",0
"3372","2861120366",0
"3373","2599185170",0
"3374","2524023199",0
"3375","2828006917",0
"3376","2838091430",0
"3377","2740891825",0
"3378","2593339278",0
"3379","651717148",0
"3380","2595699009",0
"3381","2887616557",0
"3382","2831495660",0
"3383","2706794915",0
"3384","2903948744",0
"3385","2744054539",0
"3386","2731957591",0
"3387","2731957592",0
"3388","2711768092",0
"3389","2925079109",0
"3390","2734481939",0
"3391","2904736187",0
"3392","2734481955",0
"3393","2693429870",0
"3394","2744054611",0
"3395","2675903021",0
"3396","2938263427",0
"3397","2867152395",0
"3398","2744054613",0
"3399","2744054614",0
"3400","2744054615",0
"3401","2744054616",0
"3402","2772190761",0
"3403","2826464033",0
"3404","2814123366",0
"3405","2903944193",0
"3406","2877041364",0
"3407","2563367138",0
"3408","2867146388",0
"3409","2867071599",0
"3410","2838095286",0
"3411","2894787282",0
"3412","2882395943",0
"3413","2751185588",0
"3414","2504643007",0
"3415","2883839403",0
"3416","2576861659",0
"3417","649633090",0
"3418","2519899653",0
"3419","2831737867",0
"3420","637000236",0
"3421","2891191727",0
"3422","2893020018",0
"3423","2891101655",0
"3424","2926575101",0
"3425","2926581363",0
"3426","2516653006",0
"3427","2861707373",0
"3428","2841901924",0
"3429","2831947122",0
"3430","2675903020",0
"3431","637000241",0
"3432","2838098893",0
"3433","646311949",0
"3434","2516653055",0
"3435","2795385465",0
"3436","2795385447",0
"3437","2894590789",0
"3438","2687453592",0
"3439","2744055005",0
"3440","2802429295",0
"3441","637000242",0
"3442","637000243",0
"3443","637000244",0
"3444","650716082",0
"3445","2548877054",0
"3446","2558860235",0
"3447","641228503",0
"3448","2541047049",0
"3449","640753046",0
"3450","638341178",0
"3451","2511231061",0
"3452","2617271228",0
"3453","637000246",0
"3454","2834954086",0
"3455","2832823480",0
"3456","646311950",0
"3457","2788500309",0
"3458","2651869757",0
"3459","2791354954",0
"3460","2788500311",0
"3461","2791354947",0
"3462","2836830276",0
"3463","640753047",0
"3464","2920144799",0
"3465","2690315921",0
"3466","2770939505",0
"3467","2593339280",0
"3468","2651870325",0
"3469","2811995049",0
"3470","2654587904",0
"3471","2651870326",0
"3472","2563367175",0
"3473","2675903164",0
"3474","639633056",0
"3475","2510065042",0
"3476","2513237333",0
"3477","2911330653",0
"3478","2838110688",0
"3479","2838118685",0
"3480","2675903017",0
"3481","2619619026",0
"3482","2806310706",0
"3483","649633093",0
"3484","645058800",0
"3485","2524614511",0
"3486","2831401355",0
"3487","2889758533",0
"3488","2731957971",0
"3489","2887592959",0
"3490","2889651518",0
"3491","2524614851",0
"3492","2505679031",0
"3493","637000248",0
"3494","647533208",0
"3495","637000267",0
"3496","2724679119",0
"3497","2556921656",0
"3498","2529293168",0
"3499","643348528",0
"3500","2711768659",0
"3501","645058763",0
"3502","2599185205",0
"3503","2595698241",0
"3504","649633094",0
"3505","2888042986",0
"3506","2857962555",0
"3507","2597490297",0
"3508","2546825524",0
"3509","640963057",0
"3510","2773857866",0
"3511","643886199",0
"3512","642791604",0
"3513","640963024",0
"3514","2524023161",0
"3515","640963025",0
"3516","2827964551",0
"3517","2527291724",0
"3518","2824486690",0
"3519","2508501044",0
"3520","2508501013",0
"3521","2508501119",0
"3522","2517093017",0
"3523","2508501012",0
"3524","2510461000",0
"3525","2517093016",0
"3526","644736404",0
"3527","2509276054",0
"3528","2627854288",0
"3529","647000310",0
"3530","2599185150",0
"3531","2597490365",0
"3532","2856425837",0
"3533","2667527438",0
"3534","2775506925",0
"3535","2579778685",0
"3536","2671180068",0
"3537","2634166199",0
"3538","2893654320",0
"3539","2757320518",0
"3540","2918321734",0
"3541","2540341184",0
"3542","2919027109",0
"3543","2563366683",0
"3544","2751185736",0
"3545","2784132178",0
"3546","640612219",0
"3547","2781126055",0
"3548","2593339299",0
"3549","2886991845",0
"3550","637000250",0
"3551","2839424328",0
"3552","2786546135",0
"3553","2894375665",0
"3554","2882440119",0
"3555","2882436180",0
"3556","2882443669",0
"3557","2894362263",0
"3558","2884254640",0
"3559","2882432157",0
"3560","2882447294",0
"3561","2900689798",0
"3562","2894301683",0
"3563","2788499920",0
"3564","2562617193",0
"3565","2556921662",0
"3566","2548876908",0
"3567","640427140",0
"3568","2831569132",0
"3569","2773857854",0
"3570","2890278133",0
"3571","2675903018",0
"3572","2890125685",0
"3573","2615840712",0
"3574","648276709",0
"3575","2523231081",0
"3576","2619618962",0
"3577","2630968259",0
"3578","2615840719",0
"3579","2861401915",0
"3580","2517093009",0
"3581","2627853609",0
"3582","646564565",0
"3583","2731957599",0
"3584","647533207",0
"3585","2513237114",0
"3586","2648501326",0
"3587","2832556195",0
"3588","2770939492",0
"3589","2844605367",0
"3590","2582581261",0
"3591","2515154143",0
"3592","646311952",0
"3593","2596583544",0
"3594","2716884860",0
"3595","2728369508",0
"3596","2562617189",0
"3597","2695420940",0
"3598","2582581323",0
"3599","2518645620",0
"3600","645058738",0
"3601","2513237316",0
"3602","645951808",0
"3603","2593339219",0
"3604","645951802",0
"3605","640612219",0
"3606","2547132148",0
"3607","2866606316",0
"3608","2627853598",0
"3609","2524614805",0
"3610","2795386145",0
"3611","2636415821",0
"3612","2563366574",0
"3613","2937699850",0
"3614","647000312",0
"3615","2645727870",0
"3616","2568526028",0
"3617","2518645527",0
"3618","2855995563",0
"3619","2545555858",0
"3620","637000258",0
"3621","641228508",0
"3622","646564568",0
"3623","641522649",0
"3624","2850761752",0
"3625","2916533085",0
"3626","2859793810",0
"3627","2872158770",0
"3628","643886070",0
"3629","2816332137",0
"3630","650716085",0
"3631","2808606660",0
"3632","2562617187",0
"3633","2556921602",0
"3634","2548876970",0
"3635","2512047086",0
"3636","2728369612",0
"3637","2918445941",0
"3638","2731957601",0
"3639","645951837",0
"3640","644736405",0
"3641","2519103184",0
"3642","2728369525",0
"3643","2571042347",0
"3644","2561511137",0
"3645","2841463281",0
"3646","648276636",0
"3647","644736352",0
"3648","2737471645",0
"3649","2856626968",0
"3650","2516653028",0
"3651","2863055337",0
"3652","2775506859",0
"3653","2955948729",0
"3654","650377973",0
"3655","2835068654",0
"3656","2508501070",0
"3657","2597490344",0
"3658","2773857900",0
"3659","2571042348",0
"3660","2596583573",0
"3661","2849498117",0
"3662","2731957697",0
"3663","2881008736",0
"3664","2651869801",0
"3665","2554235176",0
"3666","2636415887",0
"3667","2802429338",0
"3668","2899673711",0
"3669","2596583600",0
"3670","2885169548",0
"3671","2808606815",0
"3672","2775507255",0
"3673","2582580885",0
"3674","2828637024",0
"3675","2791355089",0
"3676","2558860245",0
"3677","2830069742",0
"3678","2855442136",0
"3679","2571042663",0
"3680","2828330628",0
"3681","2828337626",0
"3682","2563367137",0
"3683","2537561796",0
"3684","2828624843",0
"3685","2740892601",0
"3686","2576861403",0
"3687","2829811004",0
"3688","2740891891",0
"3689","2830088248",0
"3690","2829818831",0
"3691","2547132141",0
"3692","2879151112",0
"3693","2740891824",0
"3694","2874729722",0
"3695","2708742536",0
"3696","2524614649",0
"3697","2830075706",0
"3698","2829822250",0
"3699","2706794917",0
"3700","2828301124",0
"3701","2896432115",0
"3702","2876844424",0
"3703","2751185897",0
"3704","2828460860",0
"3705","2574179733",0
"3706","2829783330",0
"3707","640427144",0
"3708","2828620820",0
"3709","2828398746",0
"3710","2828417763",0
"3711","2524614570",0
"3712","2706795030",0
"3713","2636415409",0
"3714","2828641578",0
"3715","2898509942",0
"3716","2891043609",0
"3717","2558309070",0
"3718","2923602881",0
"3719","2751185672",0
"3720","2509276057",0
"3721","2515154091",0
"3722","2706795025",0
"3723","2518645589",0
"3724","2505679006",0
"3725","2526164518",0
"3726","2503904012",0
"3727","2861426075",0
"3728","648028052",0
"3729","2506381022",0
"3730","2843673047",0
"3731","2563366575",0
"3732","2639762768",0
"3733","2648501470",0
"3734","2554235371",0
"3735","2751185804",0
"3736","2802429649",0
"3737","2791355056",0
"3738","2558860239",0
"3739","2554235383",0
"3740","2630968436",0
"3741","2791355057",0
"3742","2843679700",0
"3743","2791355054",0
"3744","2636415681",0
"3745","2558860251",0
"3746","2791355053",0
"3747","2558860238",0
"3748","2554235381",0
"3749","2561511192",0
"3750","2651869855",0
"3751","646311954",0
"3752","2574180449",0
"3753","2585428081",0
"3754","2516653049",0
"3755","2585428085",0
"3756","2554235469",0
"3757","2597490367",0
"3758","2711768088",0
"3759","2835150038",0
"3760","2622736529",0
"3761","2579778983",0
"3762","2835173708",0
"3763","2654587921",0
"3764","2645728028",0
"3765","2849954708",0
"3766","2523533529",0
"3767","646564571",0
"3768","2737471612",0
"3769","2917488298",0
"3770","2654587978",0
"3771","2724678964",0
"3772","2917448220",0
"3773","2917453476",0
"3774","2917477538",0
"3775","2917450786",0
"3776","2917461297",0
"3777","2917469366",0
"3778","2811995276",0
"3779","2917485323",0
"3780","2969589784",0
"3781","2936649657",0
"3782","2917434650",0
"3783","2917496769",0
"3784","2917442331",0
"3785","2928989275",0
"3786","637000284",0
"3787","2917424509",0
"3788","2957167896",0
"3789","2936677875",0
"3790","2917474615",0
"3791","2917463979",0
"3792","640069332",0
"3793","639857019",0
"3794","2524614815",0
"3795","648028054",0
"3796","2788499841",0
"3797","2883517513",0
"3798","2751185769",0
"3799","2850698245",0
"3800","2713896755",0
"3801","2977344546",0
"3802","651716781",0
"3803","2681813364",0
"3804","2724679071",0
"3805","646311956",0
"3806","2713897256",0
"3807","2837113719",0
"3808","2537561940",0
"3809","651324100",0
"3810","649990003",0
"3811","2528311138",0
"3812","2537561968",0
"3813","2512047072",0
"3814","649990004",0
"3815","2529292875",0
"3816","2684622844",0
"3817","649990006",0
"3818","2515154024",0
"3819","2928547191",0
"3820","2599185152",0
"3821","2823469221",0
"3822","2524614633",0
"3823","641736171",0
"3824","649990007",0
"3825","2541047048",0
"3826","2917313891",0
"3827","2969619925",0
"3828","2534682100",0
"3829","2541047083",0
"3830","648276739",0
"3831","650716089",0
"3832","651324103",0
"3833","649990011",0
"3834","2645727566",0
"3835","2808606634",0
"3836","2972125074",0
"3837","2534682097",0
"3838","2687453658",0
"3839","2531839560",0
"3840","2636415646",0
"3841","2563366731",0
"3842","2917285515",0
"3843","2870424623",0
"3844","2512047075",0
"3845","649990016",0
"3846","2627854128",0
"3847","2867995764",0
"3848","2773857969",0
"3849","2582581335",0
"3850","2811995181",0
"3851","2863249894",0
"3852","2765236041",0
"3853","2862666418",0
"3854","2734481983",0
"3855","2765236029",0
"3856","2563366686",0
"3857","2791355416",0
"3858","2657245540",0
"3859","2873063797",0
"3860","2734481988",0
"3861","2862328301",0
"3862","2811995169",0
"3863","2877698364",0
"3864","2818991273",0
"3865","2919853476",0
"3866","2767802111",0
"3867","2857435884",0
"3868","637000304",0
"3869","637000304",0
"3870","2913541555",0
"3871","2775507102",0
"3872","2860667798",0
"3873","2765236012",0
"3874","2671180271",0
"3875","2772190667",0
"3876","2582581650",0
"3877","2791355427",0
"3878","2551306667",0
"3879","2775507090",0
"3880","2582581442",0
"3881","2806311026",0
"3882","2873322191",0
"3883","2806310714",0
"3884","2863276171",0
"3885","2861171287",0
"3886","2684622646",0
"3887","2818991476",0
"3888","2767802077",0
"3889","2775507093",0
"3890","2767802113",0
"3891","2734481989",0
"3892","651717145",0
"3893","2775507082",0
"3894","2918290305",0
"3895","2684622644",0
"3896","2811995316",0
"3897","2918298223",0
"3898","651324105",0
"3899","2916807726",0
"3900","2867977797",0
"3901","2775507096",0
"3902","2870737383",0
"3903","651717160",0
"3904","2767802078",0
"3905","2671180628",0
"3906","2923609139",0
"3907","2724679178",0
"3908","2734481941",0
"3909","2775507104",0
"3910","2863298641",0
"3911","2863240559",0
"3912","2663762722",0
"3913","2630968997",0
"3914","2863257063",0
"3915","2811995077",0
"3916","2522572192",0
"3917","2767802003",0
"3918","2563366704",0
"3919","2775507083",0
"3920","2775507080",0
"3921","2690316259",0
"3922","2767802092",0
"3923","2811995326",0
"3924","651716766",0
"3925","2862407089",0
"3926","2554235391",0
"3927","2852152698",0
"3928","645058824",0
"3929","2663763463",0
"3930","2806311005",0
"3931","2913531621",0
"3932","2772190672",0
"3933","2765236023",0
"3934","2660238121",0
"3935","2913524612",0
"3936","2802429330",0
"3937","2775507132",0
"3938","2863283106",0
"3939","2923575836",0
"3940","651716785",0
"3941","2667527439",0
"3942","2866725952",0
"3943","2926774088",0
"3944","2657245138",0
"3945","2791355428",0
"3946","2765236007",0
"3947","651716764",0
"3948","2660238718",0
"3949","2563366701",0
"3950","2734481950",0
"3951","2775507103",0
"3952","2872777253",0
"3953","2775507133",0
"3954","2734481984",0
